artist,title,sentiment
Sister Hazel,Cerilene,1.7269066624823268
Solomon,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue,0.18605071866730083
Juan Carlos Baglietto,Tiempos Dificiles,0.3942597449278382
Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,1. Molto allegro con fuoco,-0.6373828785414305
Crabby Appleton,Go Back,0.16649411084750132
Dave Rave_ Mark McCarron,They Held Hands,-1.1537633307036583
Remi Nicole,Rock N Roll,-0.17644505359820373
André Blot,Breiz Ma bro,1.2326293413704061
All Leather,As The Hog Pisseth,-0.06753672553677426
Billy Bragg,Goodbye (Solo Version),0.5989503299650589
Little Milton,My Way,0.8772195711571935
Junior Jack,E Samba (Accapella),0.19636332509407817
Johnny Cash,You Tell Me,0.5664425261304353
Lil Boosie,I Remember (amended album version),1.0945078462682232
Candlebox,Lover Come Back To Me,0.8761790256902804
Mark Lowry,Jesus Laughing (Some Things Never Change Version),1.07484079273186
Dinosaur Jr.,Been There All The Time,0.8693570148215681
Marisela,Loca (a/k/a Crazy) (Version Banda),-0.6819642889399221
Wilshire,When,0.6001144198855495
Lionel Rogg,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,-0.796767641942532
The Oh Sees,It Killed Mom,-0.6189885314075937
Bob Margolin,Baby_ Baby_ Baby,-0.27586436914647494
Kitty Kallen,If You Smile At The Sun,0.775672738025843
Autonomous Bass Heads,Beat Conductor,0.14711506952240905
Cowboy Mouth,Disconnected,0.9762554117708115
Jeff Talmadge,The Hard Part's Letting Go,1.1711434158925054
Krystof,Ostravaczech,0.5439686812252345
Dwight Twilley,Tomorrow Never Knows,1.0221342400602058
Tum Tum,So Fresh,-0.6115363380365993
Mägo de Oz,Qué Desilusión,0.6042763221250034
Johnny Osbourne,Come ALong,-0.5536511111793169
Moraes Moreira,Banho De Amor,0.7766270650002147
Darko,Danote,1.3864156983313267
Petra,Angel Of Light (Never Say Die Album Version),-1.2846437452169663
Plasmatics,Dream Lover,1.0724769024958112
Inspiral Carpets,Party In The Sky,0.2949277963602124
Stern,Tüflische Plan,0.004067030731249144
Yuridia,Regresa A Mi (Unbreak My Heart),1.0289685005697897
Furry Lewis,I Will Turn Your Money Green (Tk. 1),-0.8309370753424615
Bryan White,I Can't Wait 'Til Christmas (LP Version),0.24716249449613614
Dirty Harry,The Fortway,-1.3669828838348914
Kurt Tepperwein,Subliminal mit Naturgeraeuschen,0.3149169562524954
Alberto Cortez,Guitarra Dimelo Tu,0.25799585953206905
Bounty Killer,Gun Thirsty,0.24531544171901642
M.I.K.E.,Hollow Dream,-0.3710237178257938
Bill & Gloria Gaither,Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version),-0.3284267639234819
Gyptian,Lonely,-0.2694584336460182
Les Hou-Lops,Hold me,1.5747236934457352
Camp Lo,Uptown,-0.9038272695612282
The Gone Jackals,That Blows My Mind (Slammin' and Way Out There!),1.1439125976362068
Wonderland,You,-0.06935322001876498
Blackalicious,Ego Trip by Nikki Giovanni,-0.21351324828990992
The Shirelles,Dedicated To The One I Love,-0.5540969855651862
Burning Spear,Walking In Dub,-0.7604495281845002
Alice In Chains,I Know Somethin (Bout You),-0.29323885648044856
Toots & The Maytals,Sweet & Dandy,1.1999068905295447
Fever Ray,When I Grow Up,1.2426295416714388
Gipsy Kings,Somos Gitanos,1.360834506732227
Flor Silvestre,Gaviota Traidora,1.8808004381183556
Patrick Lamb,I Remember,-0.5827515657898156
Asleep At The Wheel,Let Me Go Home Whiskey,-0.5984579798264876
Amoral,The Last Round,0.4408057168141861
Melvins,You've Never Been Right - (Live In Boston_ MA 2008),0.5307640870446466
L.A. Guns,Magdalaine,0.8774076616869029
Stan,Luv,0.7973984712228106
S.U.P,Insanity,-0.3172393329199008
Butthole Surfers,Wichita Cathedral [live],0.7710569496940476
Los Brujos,Si Yo Tuviera,-0.5253201187051066
Janis Joplin,Piece Of My Heart,0.2699885689415531
Vivian,Better,0.39534300862041083
Slipknot,The Heretic Anthem (Live version) (Album Version),-1.3724172801188559
Varios,II Allegro,-0.3876242599008105
Atom,Merzwaltz,-0.05384974595204306
Jimmy Wyble,No More Blues,-0.048237920507517074
Die Symphony,Ugly Like Me (Demo Version),0.6727763874934165
Charlie Peacock,Hot Night Downtown,0.48991012450821847
Paul Geremia,Tootie Blues,0.493306237398107
Andy Griffith,The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version),0.7261672934276429
Walter Trout,Obstacles in My Way,0.8250650666178334
Monique Marvez,No Bad Oral Sex / Dick Dessert,0.13362466776871162
Dancecore Allstars,When The Sun Comes Out,0.3017425580730364
Sean Kingston,Face Drop,1.0083149561596283
Blind Lemon Jefferson,Gone Dead On You Blues,-1.1032058567352743
Mei Chi Chiang,Chagall(OS),0.7969897909246331
Gabriel Yared,Les chasseurs d'esclaves,-0.8206947702951594
Sergio Dalma,La Marca De Tus Labios,1.0354100248570077
Zombina & The Skeletons,Sea Of Heartbreak,1.2541524511465298
The Jane Shermans,Ammunition,0.5510897738952869
Bon Jovi,I Love This Town,0.7693730932962262
Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,Miserere: XII. Ne Projicias,-1.261973980901261
Blind Boy Fuller,Got To Find My Little Woman,-0.18275396985504855
Bescenta,So In Love,0.3039545764687255
"Dave ""Baby"" Cortez",The Happy Organ,0.9668373479727432
Bloomfield,Quartier Latin,-1.1123560904087255
Andrew W.K.,Can You Dance With Me?,0.9383791884518438
John Debney,Buddy and Santa's Flight,-0.7462992711147972
Rakim,Outro,-0.47977213534142193
Tommy James And The Shondells,Out Of The Blue,0.5525519415779658
Coraleena Ellis,Wide Awake In A Dream,-0.8010875311717311
Terry Callier,Satin Doll,0.9756882504296585
The Chieftains,The Raggle Taggle Gypsy,0.09839280739026735
Count Ossie,No Night In Zion - Original,0.6264883484550074
Trivium,Shogun [with fade_ for special edition],0.29341117095606384
Charlie Peacock,The Quality of Life,-0.6353933451418498
Elmer Bernstein,Drown The Dog!,1.2518364689892578
Peter Spence,Baby I,1.0519391226597778
Vusi Mahlasela,Pata Pata,0.009685658984565082
Eddie Cantor,Charley_ My Boy,-0.0727892395075842
Lionel Rogg,Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasterisé En 2010),0.9348599182231614
Marimba Alma De Chiapas De Juan Palacios,Atotonilco,0.1935616122763275
Precious Bryant,When The Saints Go Marching In,0.49674138916353905
Casiotone For The Painfully Alone,Town Topic (Instrumental),0.5090844764221121
Singing Melody,Player No More,0.9149131988654784
Jeff Wahl,Waterfall,-0.9892178084462623
UFO,Out In The Street (Live In Cleveland_ Ohio),0.8761446198432103
Kapelle Herrenweide,Humppa,-0.6765636126067379
Jamie Richards,Easier By Now,0.3869736484876505
Marcelo Radulovich,Spirit and Machine,-1.1205456130115579
Antonio Koudele,Track TAKE FIVE,0.8514233430754594
John Debney,Porcelain Man,-0.29452475832387326
Sonic Subjunkies,Turntable Terrorist,0.5095595747635762
Backstreet Boys,PDA,-0.3561021548158455
Lizzy Borden,(Wake Up) Time to Die,0.01856273938191566
John Stevens,I Only Have Eyes For You (Album Version),0.8382146063557705
Eddie Turner,Jody,0.4141351973071792
Pretty Boy Floyd,Dept. Of Youth,0.7834988949621484
DJ Slugo,Where the Rats 3,1.1044033602940326
Chris Rodriguez,Turn Around (LP Version),1.6567429271009626
Neeme Jarvi,Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court),0.4401016416160952
Jack Off Jill,Horrible,0.4043432352902161
K's Choice,Another Year,0.6636347618008227
Los Fabulosos Cadillacs,Noches Arabes,0.016525260085355598
NAZCA PERU,Aurora,-0.030245943341885573
Hatesex,Hatesex (Reborn),1.3067674133934162
The Impressions,Ridin' High,0.28224673730996375
Sheila Walsh,Circle Of Hands (For A Time Like This Album Version),-1.2577222495869542
John Hiatt,Memphis In The Meantime,0.6964330494127691
Kool Moe Dee,Knowledge Is King,1.0432420341238366
Carlos Ponce,Decir Adios,-0.2546534192858161
Solomon,Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo,0.03643236951190221
Desert Dwellers,Pranafestation,0.3203023186127405
D.A.D.,Sleeping My Day Away [Live],1.0598943605946725
Brand X,Collapsar,-1.9415915952286817
Black Eyed Peas,Let's Get It Started,0.2902721264252657
Lizzy Borden,There Will Be Blood Tonight,-0.9460751317685989
The Merry Macs,Sentimental Journey,0.004078756838969966
Righteous Brothers,Harlem Shuffle,-0.05730390826415399
Pinch feat. Rudey Lee,Step 2 It,0.9837816537554394
Casual,I believe,0.5237369176739055
The Tragically Hip,The Drop-Off,1.087010317979766
Scott Krippayne,In The Name Of God (Gentle Revolution Album Version),-0.20066493828674847
Michael Jackson,Tabloid Junkie,0.4231471054686431
Sui Generis,Bubulina,-0.5409675115406359
Flowin Immo et Les Freaqz,Immonumental,-1.4290782012973637
Bebo Norman,Borrow Mine,0.9826065829645085
Photek,Under The Palms,0.6484793619892621
Isabel Pantoja,Limosna De Amores,0.630934665399945
BigElf,Superstar,-0.796122174711444
Orquesta Sublime,Seis Perlas Cubanas,1.666221257513543
Juanes,Rebelion,-0.44745220056598345
Bobby Pulido,Mi Alma Esta Enamorada,0.27923416993412276
Mish Mash,Pish Tash,0.5567135311416458
Alex Fong,Hao Lai Hao Qu,-0.388502550175413
Gustavo Santaolalla,Moving Up,0.43186093359262334
Isaacs,Did You Ever Go Sailin',1.1458004743521746
Mike And The Mechanics,Nobody's Perfect,1.3974394563353796
Joe Rogan,Tigers Fucking (Spoken Word) (Album Version),0.33992489877181753
In Extremo,Vollmond,-0.44682427065272234
Who Made Who,This Train (Munk Edit),0.3332348832565526
Don Francisco,Give Your Heart a Home,0.7690612707633928
Mavado,Real McKoy Feat. Busy Signal,1.0630262274643865
Doug Sahm Tex Mex Trip,Catch Me In The Morning (Album Version),0.24240768868452434
Hanoi Rocks,No Comprimise_ No Regrets,0.4273725160952575
Orquesta Sublime,La Vida Eres,0.038067499012824246
Nicola Fasano feat. Paula B.,Missing,-0.16349673445705593
Staatskapelle Dresden/Herbert Blomstedt,Peer Gynt - Incidental Music (2004 Digital Remaster): 4.   In the Hall of the Mountain King,-0.6674479279425571
Ocho y Media,A la Hora,0.26861685378511324
Atari Teenage Riot,Destroy 2000 Years Of Culture,-0.38875975825982734
RUN-DMC,Crack,-0.38353197864552435
Bill & Gloria Gaither,Stand By Me (Freedom Band Album Version),-0.16755692133906075
Danny Elfman,Birdies,-0.6303067756114364
Otis Spann,Evil Ways,0.9781435790308761
Daniela Dessì,Tramonto Etnico,-1.0053394324400942
Atman,Distant Voices,0.2102176256800996
Frank Ifield,Give Me Your Word,-0.23663589017488662
Clara Nunes,Tudo E Ilusao (1997 Digital Remaster),-1.4900301129521862
Fyah Blaze,Hurry Hurry Baby (Dj Edit),1.2170184126505175
Gonzalo Rubalcaba,Improv #1,-0.15523600439380425
George Lopez,Kids In the Store,0.18757199239747546
Cam'Ron / Juelz Santana,Losing Weight Part 2,0.2235642361882273
Minipop,Fingerprints,0.8747620531893079
Krystof,Star,0.2945262817654475
Jeff Beck Group,Jody,0.023382921798799527
Katie Armiger,Love Without Fear,1.1901520852323946
The Del McCoury Band,Rain Please Go Away,0.767266759156954
Mack and Jamie,Goofy Golf,0.2844472036812704
F4,Get Back,-0.07076592637554358
Dhamika,Peace Prayer,0.7514265725762472
K.T. Oslin,The Legionnaire,0.4807454929553012
Taste,On The Boards,-0.4548181574625917
Cece Winans,Life,-0.4758538755210183
Joanna Connor,Meditations,1.5524268109921546
Ben E. King,You Made The Difference To My Life (LP Version),-0.3938542617596651
Toots & The Maytals,She Will Never Let Me Down,1.1807829571289474
The LeRoi Brothers,Flash_ Crash and Thunder,1.1352122603349615
Hemdale,Pus-Filled Carcass,-0.09376517769738524
Hot Tuna,Death Don't Have No Mercy,-0.3615969688212761
Year Long Disaster,Stranger In My Room,1.166242357417806
Sam Fan Thomas,Sabina,1.4730768100940494
Jimmy Witherspoon,I'm Going Around In Circles,-0.7059348415473204
Bob Wills,Bubbles in My Beer,0.8979071148684827
Bacilos,Sangre americana,0.7696630459557325
Jimmy McGriff,Hip Hug Her,-0.7180651873126817
Dobet Gnahoré,Wigue,0.2852162242792886
Terminal 11 feat. b.b0Nd,In Place Of Love [edit],1.0949096357622767
Smidi Beats,Grin'in In Ya Face,-0.20201976904386865
Red I Flight,Of Myth And Men (Album Version),0.14438021364005227
Headhunter,Are We Mindless?,-0.421662496909593
Adrenaline,Playing the Role of God,-1.076283179681786
Shinehead,World Of The Video Game,-0.5539212381426835
3 Steps Ahead,My Mind Is Gone,-1.0224438194550776
Fat Joe,Prove Something (explicit album version),0.5321198039012869
Sergio Franchi,Arrivederci Roma,0.5805803730354897
Bénabar,Christelle Est Une Ordure,-0.1790855829730037
Cool cavemen,Burlesque burglary,0.47156908024177224
Johnny Osbourne,Mine Yuh Business,0.07948556542596585
Roni Size,Encore,-0.5174800678473496
Singing Melody Feat. Robyn,Are You Home,-0.673393320579143
Sneaky Sound System,I Love It [Clubstar Remix],-0.4903470935513272
Bally Sagoo,Punjabian Di Chale Glassi,-0.1854895511313106
Los Titanes,No La Dejes Sola,0.33443796343293575
Blue Rodeo,Mystic River,0.9710411356901019
Whitney Cummings,Romance,-1.3669091158719122
Willie Clayton,Unconditionally (Soul and R&B),-0.19992237179392702
Justin,Lu Ren Jia,-0.28758504572971655
Nick Cave & The Bad Seeds,Rock Of Gibraltar,1.684452102484789
Nando Lauria,O Come All Ye Faithful,1.3334161535854057
Charlie McCoy,Blue Yodel No. 1(T For Texas),0.7957889174769643
Andy Andy,Maldito Amor Featuring Tito El Bambino (Version Urbana),-0.17192981928518414
Danny Wright,Holly & The Ivy (Album Version),0.2515119470664924
Leon Russel,Three Bells / Les 3 cloches,-0.06792530299329247
Ross,I Promise My Heart,-1.6709013027860422
Oak Ridge Boys,Hide Thou Me,-0.3433986322542988
Kerson,Melody,-0.5854112089573191
João Gilberto / Gilberto Gil / Caetano Veloso,Cordeiro De Nana,0.3316902016033667
Army of the Pharoahs,Narrow Grave,-0.294731253987777
Jean Gabin,C'est moi le mari,-0.41797332430714196
The Beatles,Derek Taylor - Introduction,-0.5472793628352423
Streetwize,No One,0.5449619284266707
Cheo Feliciano,Juguete,0.6939797680829358
Screamin' Jay Hawkins,I Put a Spell on You,0.5954047763134411
Atman,Luminous Bliss,-0.033725390729955174
A-Studio,S.O.S.,0.28850102546503975
Georges Delerue,Le Théâtre / Bof L'Important C'Est D'Aimer,-0.022405246469964335
Bellatrax feat. Tina Cousins,Can't Hold Back,-0.33298224618030325
Forensics,Boat Day At the Marina,-0.18424421282918413
Ice Cube,Why We Thugs (edited version),-0.051186657460781215
Bobby Capo,La Luna Enamora - Original,0.7608372451191263
Sandy Posey,When Will I Be Loved,0.5488983575475201
Ice Cube,Gangsta's Fairytale 2 (Explicit),0.6858213450560011
US Coast Guard Band,Fanfare For Freedom,-0.18110718080773747
The Winans,Are We Really Doing Your Will,0.1841645796985112
Kathleen Madigan,Religion,0.19899796373405354
Stephan Micus,Contessa Entellina,-0.16780828517660729
Radney Foster,Again,1.03069628045296
The Clark Sisters,Drummer Boy,-0.8545714136003284
A Challenge Of Honour,Heiliges Feuer,0.016881458401005967
Marisela,Un Amor En El Olvido,0.7732041407024857
Ed Calle,Bar Talk,0.04057576755459791
Johnny Keating & All Stars,Fair Diana,0.7736099087259218
Boards of Canada,Happy Cycling,-0.30240430710081
MU330,Cursed Again,0.44348536172775943
Simon & Garfunkel,Old Friends,0.812492607577487
Ed Ames,For Me And My Gal,0.15570740180426035
Jah Cure,Freedom,-0.0799520882698126
Nickelback,We Will Rock You,0.06666669146103965
Ron Goodwin,Personal Tragedy,-0.6283958427686879
George Nooks,Better Way Of Life,-0.4748303243882118
Willie Clancy,Double Jig: The Rolling Wave,1.5375455040200539
Keb' Mo',I'm Amazing,0.2978755164699458
Bela Fleck And The Flecktones,Frontiers (LP Version),0.9001757262130377
P.o.d,Roman Empire,-0.07340706996391921
Statues,Urbania,0.13946710664664286
The Jackson Southernaires,Thank You Mama,0.6530375409567806
The Del McCoury Band,Gone But Not Forgotten,0.9504663533411768
Vivian,Celebration,0.34278470185806165
Linkin Park,Pushing Me Away (Album Version),-0.4410140484085342
Whitney Cummings,Porn,-0.552480235535185
Ronnie Milsap,Why Don't You Spend The Night,1.397883352127506
David Bowie,Time Will Crawl (Extended Dance Mix),0.18968911138707978
The Roots,The Ultimate,-0.045469236606553
The Flies,All Too Human,-1.3974767066515374
EPMD,Mr. Bozack,0.11915273543113081
Bruce BecVar,Razamataz,0.6634478285359446
Between The Buried And Me,Use Of A Weapon (Album Version),0.8540353620771264
Deborah Coleman,Confused,1.233256836240191
Dark Fortress,Evenfall,0.5626974039526595
Time Factory,Fleeting sound,0.5584132234256243
Emilio,Hoy,-0.12497084592176899
Ayo,Down On My Knees,0.3946463321052842
Los Auténticos Decadentes,No Sé  Lo Que Hacer,-0.5418910703303462
The Germs,Intro,0.21872234514545252
Deathstar,Represent,0.38714879073903896
Donna The Buffalo,Garden Of Eden,-0.7649260694392587
Mindy McCready,Be With Me,0.37871480609593755
Elmore James,Strange Kinda Feeling (Take 4),0.7525992949342419
Korn,Right Now,0.9007314731889757
Pat Travers,Black Betty,0.2952509408165851
Bobby Russell,Jingle Bell Rock,0.003807846717388097
Lisa Lisa & Cult Jam (featuring Full Force),U Never Nu How Good U Had It,1.0208276857782301
Sugarman Three,Mulin' Around,0.3486505949251377
BT,Knowledge Of Self (Evol Intent Remix),0.08515747967251164
Gisele MacKenzie,Swinging Down the Lane,0.9011258152229307
Faking David,Sex Will Sell,0.8393634323035799
Eric Burdon,Hook Of Holland,-0.9381952825089668
Geggy Tah,Special Someone,0.3127560627387769
Seamus Egan,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),0.19668702077499423
Bumblefoot,Piranha,0.19410077846858687
Bukka White,Fixin' To Die Blues,1.3057032417529202
Foxy Brown / Total,I Can't,-0.10184688715801027
:Blacks On :Blondes,Sublime Control,-0.2790673551945867
David Gilmour Featuring Richard Wright,Arnold Layne,-0.1821306513152362
Schizoid,Strangerhood,1.0859552383352582
Red Hot Chili Peppers,Venice Queen (Album Version),0.8063890483304639
Seven Mary Three,People Like New (LP Version),-0.9725073161001632
Irini Merkouri,Oute Mia Fora,1.635756224128815
Willie Bobo,It's Not Unusual,0.9466057350213568
Johnny Pearson,Running Sabotage,-1.3644352957971293
The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,The Dance at The Gym,0.9560070446354183
Elva Hsiao,Shi Qu Ni,1.4302953898432234
Alexis HK,Maudits anglois,-0.34718879328166374
Tha Liks featuring King T,The Bubble,0.44394166799917745
The Family Stand,The Education Of Jamie,0.13568132258717336
Buddy Johnson,Because - Part 1,1.0376356928674353
Andy & Lucas,Dios Bendiga,0.5249577714869225
Peter Tosh,Soon Come (2002 Digital Remaster),-0.9754314054905873
Blind Willie Johnson,If I Had My Way I'd Tear This Building Down,-0.17526139499371696
Onesidezero,Awake (Album Version),-0.0022585383788876756
Fito Paez,La Ley De La Vida,-1.177076490634692
Wet Wet Wet,Goodnight Girl,1.0232636848466834
Lou Reid & Carolina,It's So Hard To Stumble (When You're Down On Your Knees),-0.2786261060617127
Jacob Young,Print,-0.34562214531326874
Rhian Sheehan,An Afternoon On the Moon (Jet Jaguar's Remix),-0.5208772164114704
The Fabulous Thunderbirds,Rainin' In My Heart,0.05453688295370185
Leo Ku,Ai De Jie Shi,0.9189839990783277
Chris Vickery,Jokers and Thieves,-0.05377811093641005
Riviera Regime,Doin' It,0.05090724385038525
Kool Keith,Wanna Be A Star,-0.573582696355291
Kanye West / Adam Levine,Heard 'Em Say,0.13301486053610367
Mikey Dread,Hot Cross Bun,-0.5158205188818011
Lou Ann Barton,Please Come Home For Christmas,0.11098664107619194
Rhian Sheehan,Existing Alone,-0.08607357795100246
Mario Rosenstock,Paint Ball,0.5076838217853175
Alejandro Lerner,Nena Neurótica,0.23356050332877132
Cannon's Jug Stompers,Mule Get Up In The Alley,0.10403606330323156
The Ghost Of Lemora,Reach For The Ground,-0.2289832179565192
Robin Frederick,Calling Dr Zarkov,-0.6657362244946852
Y&T,Black Tiger,-0.3495069210978893
Dolores Keane,Telling Me Lies,0.2605036044899405
Rev. Timothy Wright,I Know A Man,1.3977683085824264
Earl Hooker,Love Ain't A Play Thing,1.0111063961284688
Michèle Bernard,Le bar du grand désir,-0.8705001091382751
Billy Butler,I'm Gonna Make Her Mine - Original,0.2465186458171864
Usher,I'll Show You Love,-0.5527478764963425
Bob Marley,Small Axe,0.6538220414604135
Yodi's,Zélé,-0.02134209329845682
Shade Sheist / DJ Vice / DJ Echo / Damizza,Holla Boyz Outro,-0.6301651330852958
Andy Russell,Easter Parade (1992 Digital Remaster),0.1208544522480286
Eddie Cano,Green Fields  (Album Version),-0.37323570141290385
Placebo,Evalia,1.0496839268300666
David Meece,Gospel Train (LP Version),0.6939740000937356
A Tribe Called Quest,Scenario,0.8025543193133182
Kings Of Leon,My Party (Kenna Remix),0.11931846364881538
Pentangle,Hole In The Coal,-0.4475879231243568
Jaime Urrutia,Suite nupcial (directo Enjoy 07),1.060896973844776
Cobra Killer,Kick Jump - Part Jump,-0.7426840446672515
Shaman,Battle Of The Tom Tom,0.06632701889611847
Nicholas,Poaki,-0.5621560723507376
Marvin Sapp,Smile,-0.6163593958919835
Tel Basta,I'm Poured Out Like Water,-0.314122147901295
Van Halen,"Dirty Movies"" (Album Version)",1.293610733349955
Teenage Fanclub,The Sun Shines From You,0.9698617891299091
Epidemic,Catalyst (LP Version),1.1907947760150674
Dark Fortress,Ghastly Indoctrination,-0.24511627524654744
Eddie Turner,Rise,0.02733323496902984
Los Chichos,Vuelve Junto A Mi,-0.22602737941717754
Birmingham Jubilee Singers,Toot Toot Dixie Bound,0.6616837310249926
Jimmy Wakely,Midnight Wind,-0.3916353132040128
Deodato,Night Cruiser (Album Version),0.1385426068737805
Jeff & Sheri Easter,There Is a Way,0.6837454575499335
X-Raided,Assisted Suicide 2.5,0.8136021808489311
Kary Ng,Lian Ai Tian Chi,0.49385700032593216
Jeff Beck Group,Ice Cream Cakes,0.7532143486240712
Malina,Shagi po bitomu steklu,-0.16645927285038287
Mista,If My Baby (LP Version),-0.16768761250365882
Steve Smith,Better Off That Way,1.347040408356661
Sugar Minott,Informer,0.9609179674431387
Cedric Gervais Featuring Caroline,Spirit in My Life (Earnshaw's Instrumental),1.0158935475465425
The King Sisters & Alvino Rey,The Army Air Corps,-0.5667536817075257
Suzi Quatro,Mama's Boy,1.0509132006336117
Humanzi,Anxiety,0.5575830499310108
Gene Latter,Groove It,-0.19860510140087817
Billy May & His Orchestra,Tenderly,0.15370593195014082
Kings Of Leon,Genius,0.954070253502495
Kurupt_ Rosco_ Jayo Felony & 40 Glocc,She Flock To Me,-0.8727246784412723
Christie Hennessy,Roll Back The Clouds,2.0622193779332827
The Jeremy Spencer Band,Travellin' (Album Version),1.3520448851031492
The Stooges,Studio Dialogue (#19),-1.2606069648852194
Candy Lo,Ji Nian Pin,1.8472699979825047
Flamin' Groovies,Evil Hearted Ada,1.6526625534181172
Eddie Cantor,That's The Kind Of Baby For Me,0.5927715557300772
Marga Gomez,Introduction,-0.32173768315927154
Roberto Roena,Oriza Eh,0.9517137897135675
Tum Tum [DJ Drop Mix],Definition Of A Zilla'Naire,0.18623323439264872
Rocio Jurado,Mi Amante Amigo,0.09030744827290782
Salieri,Now everybody's gone,-0.03218196830958464
Royal S,I.A.I,-0.3135927246225476
Steve Chou,Yang Guang He Xu,1.418243109982786
The Brooklyn Tabernacle Choir,Everything I Desire,1.1033338481524833
Everyday Sunday,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),0.7931593568673525
D.O.W.N.,I Don't Give A F**K,1.3601693341688197
Buckwheat Zydeco,Hot Tamale Baby,0.5755715748665682
Charley Pride,Let The Chips Fall,0.4554640135509298
Louis Prima & Keely Smith,When You're Smiling - Sheik Of Araby,0.7892949257559174
Yami Bolo,The Wonders,0.0022475469738425513
Killswitch Engage,In A Dead World (Album Version),0.8275526779532056
Pardesi,Dama Dam Mast Kalander,0.6414229811348757
Andy Griffith,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),-0.806143645434063
Crazy Girl,Get Picked Up,0.6721786757813157
Les Ogres De Barback,Printemps,-0.27139982809488494
Memphis Jug Band,Ambulance Man,0.8903385286782737
Nelson Ned,La Barca,1.4462668283077456
Juan Farcik,Laziness,1.448519124876375
Michèle Arnaud,Avec lui,-0.9856686638829512
Saigon Kick,ICU,1.281805054138515
Nicho Hinojosa,Tomame O Dejame,0.7853280463799852
Lyrics Born,Over You (feat Joyo Velarde_ prod DJ Shadow),0.9315090810180455
The Refreshments,My Girlfriend's Friend,0.6553619066152045
Michael Jackson,Just A Little Bit Of You,0.4509017450383175
X-Raided,Fuckin' Wita Psycho,-0.10729614101956197
The Nelons,Only A Look,1.1373231917033004
DJ Nasty,Do It,1.164169152364537
Incubus,Just A Phase,1.0534250535474718
Irma Thomas,I'm Gonna Cry Til' My Tears Run Dry,0.179272836959105
Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,0.3693982844000132
Sizzla,Love & Devotion,-0.739159832516736
King Curtis with Jack Dupree,Everything's Gonna Be Alright (Live Version),1.5404215068964933
Omni,It Is What It Is (feat. Anton X),1.4635405727004327
Michael McDonald,Losin' End (LP Version),0.4075649435507136
Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),0.5816894361526617
Giuseppi Logan,Bop Moon,0.46968584027598825
Radio Moscow,Broke Down,1.0697543386562054
Vusi Mahlasela,Amdokwe,1.3189115790216948
Alacranes Musical,Indita Mia (Album Version),0.7750887029164812
The Roches,Mr. Sellack (Album Version),0.12001098351439277
Tam Tam Go!,Hypnotise The Cat,0.9814481716594472
John D. Loudermilk,Nassau Town,-0.6743252395055949
Tina Ann,Too Late (Orange Factory Extended Mix),-1.1101543677536312
Kraftwerk,Pocket Calculator (2009 Digital Remaster),1.0328081963538318
Conjunto Mar Azul,Dime,-0.6568122108506419
Pumpkin Buzzard,The Buzzard's Back in Town (Live),0.30750579808286527
Margaret Becker,Look Me In The Eye,0.7509552919561042
William Orbit,Harry Flowers,-0.002566679947629491
Ron Goodwin,The Lull Before The Storm,-0.5002528170386269
The Elders,Gonna Take a Miracle,0.693165405085651
Stille Volk,Orgasme Tellurique,-0.29180525375045385
F-4,SAMJHO NA,0.5185164890776488
Doug MacLeod,The Sun Shine Down My Way,1.5826632535158613
Jimmy Hughes,Neighbor_ Neighbor,-0.33330609458642546
Emotion Code,Trace Of Time,0.816202896982007
Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,0.8661208974060182
L7,This Ain't Pleasure,-0.8721031001700356
Ma Rainey,Hear Me Talking To You,0.12576451005005662
Bill Perry,Man  On The Side,-0.7039460711188303
Billy Price_ Fred Chapellier,The wrong woman,-0.6435657249379825
Angela Dimitriou,Den Mporo Na Figo,-0.8411577988852339
Ann Hampton Callaway,Skylark,0.31973882945595666
Corey / Shaquille O'Neal,MVP,1.423865541442493
Hatebreed (int License),Between Hell and A Heartbeat [Explicit],0.3020437897445858
Moments In Grace,Broken Promises (album version),0.4410033909133655
Connie Smith,I'll Come Running,-1.1830342483993577
Uphill Battle,Thresh Hold,0.3820958794377578
